Date : 2025-12-14 08:34:48
Directory : /Users/peaker/dev/kitchen-app/backoffice/src
Total : 346 files,  44194 codes, 5080 comments, 7077 blanks, all 56351 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| stores/account                                                                                                                       |          4 |        188 |         31 |         26 |        245 |
| stores/analytics                                                                                                                     |          4 |        100 |         64 |         11 |        175 |
| stores/analytics (Files)                                                                                                             |          3 |         40 |         26 |          1 |         67 |
| stores/analytics/services                                                                                                            |          1 |         60 |         38 |         10 |        108 |
| stores/catalog                                                                                                                       |          1 |          6 |         13 |          2 |         21 |
| stores/counteragents                                                                                                                 |          1 |         45 |         15 |          8 |         68 |
| stores/counteragents/composables                                                                                                     |          1 |         45 |         15 |          8 |         68 |
| stores/discounts                                                                                                                     |          6 |        247 |        118 |         50 |        415 |
| stores/discounts (Files)                                                                                                             |          3 |         19 |          1 |          2 |         22 |
| stores/discounts/composables                                                                                                         |          2 |        182 |         98 |         38 |        318 |
| stores/discounts/services                                                                                                            |          1 |         46 |         19 |         10 |         75 |
| stores/kitchen                                                                                                                       |          4 |        268 |         74 |         25 |        367 |
| stores/kitchen (Files)                                                                                                               |          3 |        228 |         53 |         17 |        298 |
| stores/kitchen/composables                                                                                                           |          1 |         40 |         21 |          8 |         69 |
| stores/kitchenKpi                                                                                                                    |         18 |      3,670 |      1,013 |        814 |      5,497 |
| stores/kitchenKpi (Files)                                                                                                            |          5 |      1,603 |        325 |        341 |      2,269 |
| stores/kitchenKpi/composables                                                                                                        |          8 |      1,084 |        494 |        286 |      1,864 |
| stores/kitchenKpi/services                                                                                                           |          5 |        983 |        194 |        187 |      1,364 |
| stores/menu                                                                                                                          |          4 |     -1,315 |         38 |         24 |     -1,253 |
| stores/menu (Files)                                                                                                                  |          3 |        161 |         38 |         25 |        224 |
| stores/menu/base                                                                                                                     |          1 |     -1,476 |          0 |         -1 |     -1,477 |
| stores/pos                                                                                                                           |         12 |        725 |        167 |        113 |      1,005 |
| stores/pos (Files)                                                                                                                   |          1 |         22 |          5 |          5 |         32 |
| stores/pos/orders                                                                                                                    |          9 |        685 |        160 |        105 |        950 |
| stores/pos/orders (Files)                                                                                                            |          5 |        573 |        128 |         94 |        795 |
| stores/pos/orders/composables                                                                                                        |          4 |        112 |         32 |         11 |        155 |
| stores/pos/payments                                                                                                                  |          2 |         18 |          2 |          3 |         23 |
| stores/preparation                                                                                                                   |          7 |        339 |        114 |         60 |        513 |
| stores/preparation (Files)                                                                                                           |          5 |        333 |        111 |         60 |        504 |
| stores/preparation/composables                                                                                                       |          1 |         -3 |          0 |          0 |         -3 |
| stores/preparation/supabase                                                                                                          |          1 |          9 |          3 |          0 |         12 |
| stores/productsStore                                                                                                                 |          4 |         89 |         17 |         13 |        119 |
| stores/productsStore (Files)                                                                                                         |          3 |         38 |          7 |          7 |         52 |
| stores/productsStore/composables                                                                                                     |          1 |         51 |         10 |          6 |         67 |
| stores/recipes                                                                                                                       |         10 |        821 |        236 |        162 |      1,219 |
| stores/recipes (Files)                                                                                                               |          4 |        238 |         59 |         48 |        345 |
| stores/recipes/composables                                                                                                           |          6 |        583 |        177 |        114 |        874 |
| stores/sales                                                                                                                         |          7 |       -491 |        -79 |        -88 |       -658 |
| stores/sales (Files)                                                                                                                 |          2 |         73 |         15 |         12 |        100 |
| stores/sales/composables                                                                                                             |          1 |       -357 |        -43 |        -57 |       -457 |
| stores/sales/recipeWriteOff                                                                                                          |          3 |       -217 |        -53 |        -45 |       -315 |
| stores/sales/recipeWriteOff (Files)                                                                                                  |          2 |         26 |          3 |          3 |         32 |
| stores/sales/recipeWriteOff/composables                                                                                              |          1 |       -243 |        -56 |        -48 |       -347 |
| stores/sales/supabase                                                                                                                |          1 |         10 |          2 |          2 |         14 |
| stores/storage                                                                                                                       |          6 |         -3 |        -32 |          0 |        -35 |
| stores/storage (Files)                                                                                                               |          5 |        -14 |        -35 |         -2 |        -51 |
| stores/storage/composables                                                                                                           |          1 |         11 |          3 |          2 |         16 |
| stores/supplier_2                                                                                                                    |          8 |        265 |         89 |         50 |        404 |
| stores/supplier_2 (Files)                                                                                                            |          3 |         43 |         25 |         12 |         80 |
| stores/supplier_2/composables                                                                                                        |          4 |        162 |         50 |         26 |        238 |
| stores/supplier_2/integrations                                                                                                       |          1 |         60 |         14 |         12 |         86 |
| styles                                                                                                                               |          1 |         12 |         10 |          4 |         26 |
| supabase                                                                                                                             |         43 |      1,903 |        628 |        377 |      2,908 |
| supabase (Files)                                                                                                                     |          1 |        109 |          1 |          1 |        111 |
| supabase/migrations                                                                                                                  |         42 |      1,794 |        627 |        376 |      2,797 |
| supabase/migrations (Files)                                                                                                          |         13 |        151 |       -127 |        -11 |         13 |
| supabase/migrations/archive_migration                                                                                                |         29 |      1,643 |        754 |        387 |      2,784 |
| types                                                                                                                                |          1 |         15 |         12 |          3 |         30 |
| utils                                                                                                                                |          1 |         41 |         33 |          9 |         83 |
| views                                                                                                                                |        112 |     17,020 |        544 |      2,259 |     19,823 |
| views/Preparation                                                                                                                    |          6 |        636 |         22 |         76 |        734 |
| views/Preparation (Files)                                                                                                            |          1 |         11 |          0 |          2 |         13 |
| views/Preparation/components                                                                                                         |          5 |        625 |         22 |         74 |        721 |
| views/Preparation/components (Files)                                                                                                 |          3 |        598 |         22 |         68 |        688 |
| views/Preparation/components/writeoff                                                                                                |          2 |         27 |          0 |          6 |         33 |
| views/accounts                                                                                                                       |          3 |        -16 |          0 |         -2 |        -18 |
| views/accounts (Files)                                                                                                               |          1 |         -1 |          0 |          0 |         -1 |
| views/accounts/components                                                                                                            |          2 |        -15 |          0 |         -2 |        -17 |
| views/accounts/components/dialogs                                                                                                    |          1 |         -4 |          0 |          0 |         -4 |
| views/accounts/components/dialogs/transaction-detail                                                                                 |          1 |         -4 |          0 |          0 |         -4 |
| views/accounts/components/list                                                                                                       |          1 |        -11 |          0 |         -2 |        -13 |
| views/auth                                                                                                                           |          1 |         -2 |          0 |          0 |         -2 |
| views/backoffice                                                                                                                     |         15 |      3,943 |        199 |        479 |      4,621 |
| views/backoffice/analytics                                                                                                           |          5 |      1,528 |         53 |        158 |      1,739 |
| views/backoffice/reports                                                                                                             |          5 |      1,041 |        108 |        149 |      1,298 |
| views/backoffice/reports (Files)                                                                                                     |          1 |        203 |          6 |         23 |        232 |
| views/backoffice/reports/composables                                                                                                 |          1 |        497 |         92 |         79 |        668 |
| views/backoffice/reports/dialogs                                                                                                     |          3 |        341 |         10 |         47 |        398 |
| views/backoffice/salary                                                                                                              |          3 |        824 |         19 |        107 |        950 |
| views/backoffice/salary (Files)                                                                                                      |          1 |        107 |          4 |         21 |        132 |
| views/backoffice/salary/kpi                                                                                                          |          2 |        717 |         15 |         86 |        818 |
| views/backoffice/settings                                                                                                            |          2 |        550 |         19 |         65 |        634 |
| views/backoffice/settings (Files)                                                                                                    |          1 |        369 |         11 |         47 |        427 |
| views/backoffice/settings/components                                                                                                 |          1 |        181 |          8 |         18 |        207 |
| views/catalog                                                                                                                        |          1 |         25 |          0 |          1 |         26 |
| views/catalog/payment-methods                                                                                                        |          1 |         25 |          0 |          1 |         26 |
| views/counteragents                                                                                                                  |          3 |         60 |          0 |         10 |         70 |
| views/counteragents/components                                                                                                       |          3 |         60 |          0 |         10 |         70 |
| views/counteragents/components/counteragents                                                                                         |          3 |         60 |          0 |         10 |         70 |
| views/kitchen                                                                                                                        |         25 |      6,310 |        202 |        939 |      7,451 |
| views/kitchen (Files)                                                                                                                |          1 |         37 |          1 |          8 |         46 |
| views/kitchen/components                                                                                                             |          2 |         53 |          1 |          6 |         60 |
| views/kitchen/kpi                                                                                                                    |          5 |      1,315 |         45 |        208 |      1,568 |
| views/kitchen/kpi (Files)                                                                                                            |          1 |        216 |          4 |         38 |        258 |
| views/kitchen/kpi/components                                                                                                         |          4 |      1,099 |         41 |        170 |      1,310 |
| views/kitchen/orders                                                                                                                 |          1 |        183 |          5 |         30 |        218 |
| views/kitchen/orders/components                                                                                                      |          1 |        183 |          5 |         30 |        218 |
| views/kitchen/preparation                                                                                                            |         16 |      4,722 |        150 |        687 |      5,559 |
| views/kitchen/preparation (Files)                                                                                                    |          1 |        643 |          8 |         88 |        739 |
| views/kitchen/preparation/components                                                                                                 |         10 |      2,214 |         89 |        357 |      2,660 |
| views/kitchen/preparation/dialogs                                                                                                    |          5 |      1,865 |         53 |        242 |      2,160 |
| views/menu                                                                                                                           |          8 |      2,378 |         48 |        328 |      2,754 |
| views/menu (Files)                                                                                                                   |          1 |        450 |          6 |         59 |        515 |
| views/menu/components                                                                                                                |          7 |      1,928 |         42 |        269 |      2,239 |
| views/menu/components (Files)                                                                                                        |          4 |        255 |          6 |         31 |        292 |
| views/menu/components/dialogs                                                                                                        |          1 |      1,179 |         11 |        163 |      1,353 |
| views/menu/components/widgets                                                                                                        |          2 |        494 |         25 |         75 |        594 |
| views/pos                                                                                                                            |         14 |        844 |         18 |        107 |        969 |
| views/pos (Files)                                                                                                                    |          1 |         13 |          0 |          4 |         17 |
| views/pos/components                                                                                                                 |          1 |          9 |          0 |          1 |         10 |
| views/pos/menu                                                                                                                       |          3 |        292 |          5 |         32 |        329 |
| views/pos/menu (Files)                                                                                                               |          1 |        151 |          4 |         15 |        170 |
| views/pos/menu/components                                                                                                            |          1 |         14 |          0 |          3 |         17 |
| views/pos/menu/dialogs                                                                                                               |          1 |        127 |          1 |         14 |        142 |
| views/pos/order                                                                                                                      |          6 |        457 |         12 |         63 |        532 |
| views/pos/order (Files)                                                                                                              |          1 |        170 |          3 |         28 |        201 |
| views/pos/order/components                                                                                                           |          3 |        124 |          0 |         13 |        137 |
| views/pos/order/dialogs                                                                                                              |          2 |        163 |          9 |         22 |        194 |
| views/pos/shifts                                                                                                                     |          2 |         67 |          1 |          7 |         75 |
| views/pos/shifts (Files)                                                                                                             |          1 |         14 |          0 |          1 |         15 |
| views/pos/shifts/dialogs                                                                                                             |          1 |         53 |          1 |          6 |         60 |
| views/pos/tables                                                                                                                     |          1 |          6 |          0 |          0 |          6 |
| views/products                                                                                                                       |          3 |         95 |          3 |         15 |        113 |
| views/products (Files)                                                                                                               |          1 |         39 |          1 |          8 |         48 |
| views/products/components                                                                                                            |          2 |         56 |          2 |          7 |         65 |
| views/recipes                                                                                                                        |         13 |      1,678 |         32 |        162 |      1,872 |
| views/recipes (Files)                                                                                                                |          1 |        314 |          2 |         34 |        350 |
| views/recipes/components                                                                                                             |         12 |      1,364 |         30 |        128 |      1,522 |
| views/recipes/components (Files)                                                                                                     |          5 |        179 |          3 |         23 |        205 |
| views/recipes/components/widgets                                                                                                     |          7 |      1,185 |         27 |        105 |      1,317 |
| views/storage                                                                                                                        |          2 |         56 |          2 |          6 |         64 |
| views/storage (Files)                                                                                                                |          1 |         -2 |          0 |         -1 |         -3 |
| views/storage/components                                                                                                             |          1 |         58 |          2 |          7 |         67 |
| views/supplier_2                                                                                                                     |         18 |      1,013 |         18 |        138 |      1,169 |
| views/supplier_2 (Files)                                                                                                             |          1 |         60 |          1 |          8 |         69 |
| views/supplier_2/components                                                                                                          |         17 |        953 |         17 |        130 |      1,100 |
| views/supplier_2/components/orders                                                                                                   |          5 |        229 |          4 |         36 |        269 |
| views/supplier_2/components/orders (Files)                                                                                           |          4 |        222 |          4 |         35 |        261 |
| views/supplier_2/components/orders/basket                                                                                            |          1 |          7 |          0 |          1 |          8 |
| views/supplier_2/components/procurement                                                                                              |          2 |         10 |          0 |          1 |         11 |
| views/supplier_2/components/receipts                                                                                                 |          5 |        239 |          1 |         27 |        267 |
| views/supplier_2/components/receipts (Files)                                                                                         |          4 |         29 |         -1 |          2 |         30 |
| views/supplier_2/components/receipts/receipt-edit                                                                                    |          1 |        210 |          2 |         25 |        237 |
| views/supplier_2/components/shared                                                                                                   |          5 |        475 |         12 |         66 |        553 |
| views/supplier_2/components/shared (Files)                                                                                           |          4 |        365 |         12 |         50 |        427 |
| views/supplier_2/components/shared/package                                                                                           |          1 |        110 |          0 |         16 |        126 |
+--------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                             | language   | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/README.md                                                                    | Markdown   |          3 |          0 |          3 |          6 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/core/README.md                                                               | Markdown   |          6 |          0 |          2 |          8 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/core/background-tasks.md                                                     | Markdown   |        204 |          0 |         55 |        259 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/core/database-backup-restore.md                                              | Markdown   |        230 |          0 |         92 |        322 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/help-system.md                                                               | Markdown   |        293 |          4 |         80 |        377 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/kpi/COGS_Department_Assignment.md                                            | Markdown   |         67 |          0 |         37 |        104 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/sale/write-off/DECOMPOSITION_ARCHITECTURE.md                                 | Markdown   |        206 |          0 |         62 |        268 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/sale/write-off/SALE_FLOW.md                                                  | Markdown   |        598 |          0 |        169 |        767 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/supplier/pricing-system.md                                                   | Markdown   |        233 |          0 |         89 |        322 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/docs/timezone.md                                                                  | Markdown   |         70 |          0 |         35 |        105 |
| /Users/peaker/dev/kitchen-app/backoffice/src/App.vue                                                                                 | Vue        |          8 |          0 |          1 |          9 |
| /Users/peaker/dev/kitchen-app/backoffice/src/components/navigation/NavigationMenu.vue                                                | Vue        |         96 |          9 |         12 |        117 |
| /Users/peaker/dev/kitchen-app/backoffice/src/composables/useUIScale.ts                                                               | TypeScript |         83 |         30 |         20 |        133 |
| /Users/peaker/dev/kitchen-app/backoffice/src/composables/useViewRefresh.ts                                                           | TypeScript |        138 |         35 |         29 |        202 |
| /Users/peaker/dev/kitchen-app/backoffice/src/composables/useVuetifyBreakpoints.ts                                                    | TypeScript |         12 |          2 |          2 |         16 |
| /Users/peaker/dev/kitchen-app/backoffice/src/config/environment.ts                                                                   | TypeScript |          6 |          2 |          2 |         10 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/background/index.ts                                                                | TypeScript |         14 |          8 |          3 |         25 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/background/types.ts                                                                | TypeScript |        115 |         36 |         32 |        183 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/background/useBackgroundTasks.ts                                                   | TypeScript |        457 |         72 |         85 |        614 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/cost/modifierCostCalculator.ts                                                     | TypeScript |        400 |        104 |         73 |        577 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/DecompositionEngine.ts                                               | TypeScript |        461 |        104 |         85 |        650 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/adapters/CostAdapter.ts                                              | TypeScript |        122 |         44 |         22 |        188 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/adapters/IDecompositionAdapter.ts                                    | TypeScript |         14 |         32 |          6 |         52 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/adapters/WriteOffAdapter.ts                                          | TypeScript |        151 |         53 |         33 |        237 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/adapters/index.ts                                                    | TypeScript |         14 |          5 |          4 |         23 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/index.ts                                                             | TypeScript |         70 |         21 |         17 |        108 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/types.ts                                                             | TypeScript |        132 |         87 |         32 |        251 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/utils/batchAllocationUtils.ts                                        | TypeScript |        331 |         67 |         62 |        460 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/utils/portionUtils.ts                                                | TypeScript |         66 |         48 |         12 |        126 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/utils/replacementUtils.ts                                            | TypeScript |         58 |         50 |         12 |        120 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/decomposition/utils/yieldUtils.ts                                                  | TypeScript |         56 |         53 |         12 |        121 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/ExportService.ts                                                            | TypeScript |        140 |         28 |         23 |        191 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/components/ExportOptionsDialog.vue                                          | Vue        |        119 |          2 |         19 |        140 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/components/MenuItemExportOptionsDialog.vue                                  | Vue        |        139 |          3 |         24 |        166 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/composables/useExport.ts                                                    | TypeScript |        232 |         54 |         31 |        317 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/html2pdf.d.ts                                                               | TypeScript |         22 |          3 |          5 |         30 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/index.ts                                                                    | TypeScript |         93 |         19 |          8 |        120 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/styles/export.scss                                                          | SCSS       |        114 |         12 |         26 |        152 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/CombinationsExportTemplate.vue                                    | Vue        |      1,241 |         24 |        176 |      1,441 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/ExportLayout.vue                                                  | Vue        |         61 |          0 |         11 |         72 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/InventorySheetTemplate.vue                                        | Vue        |        260 |          5 |         40 |        305 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/MenuCostTemplate.vue                                              | Vue        |        388 |          6 |         56 |        450 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/MenuDetailedExportTemplate.vue                                    | Vue        |        126 |          4 |         25 |        155 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/MenuExportTemplate.vue                                            | Vue        |        215 |          7 |         33 |        255 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/MenuItemExportTemplate.vue                                        | Vue        |        471 |          8 |         74 |        553 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/PreparationExportTemplate.vue                                     | Vue        |        375 |          4 |         47 |        426 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/ProductYieldTemplate.vue                                          | Vue        |        219 |          4 |         35 |        258 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/PurchaseOrderTemplate.vue                                         | Vue        |        441 |          7 |         71 |        519 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/templates/RecipeExportTemplate.vue                                          | Vue        |        324 |          3 |         42 |        369 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/types.ts                                                                    | TypeScript |        473 |         46 |         61 |        580 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/utils/combinationCostCalculator.ts                                          | TypeScript |        760 |        123 |        119 |      1,002 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/utils/combinationGenerator.ts                                               | TypeScript |        214 |         70 |         60 |        344 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/utils/index.ts                                                              | TypeScript |         27 |          4 |          4 |         35 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/export/utils/menuItemExportBuilder.ts                                              | TypeScript |        266 |         40 |         40 |        346 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/initialization/DevInitializationStrategy.ts                                        | TypeScript |         43 |          2 |          8 |         53 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/initialization/ProductionInitializationStrategy.ts                                 | TypeScript |         68 |         17 |         16 |        101 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/initialization/dependencies.ts                                                     | TypeScript |          0 |          5 |          0 |          5 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/initialization/types.ts                                                            | TypeScript |          2 |          0 |          0 |          2 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/composables/useNotifications.ts                                                | TypeScript |        189 |         73 |         45 |        307 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/composables/usePwaInstall.ts                                                   | TypeScript |        103 |         55 |         37 |        195 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/composables/useWakeLock.ts                                                     | TypeScript |         87 |         38 |         25 |        150 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/index.ts                                                                       | TypeScript |         14 |         33 |          5 |         52 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/services/OrderAlertService.ts                                                  | TypeScript |        280 |         81 |         52 |        413 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/pwa/types.ts                                                                       | TypeScript |         58 |         26 |         10 |         94 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/adapters/PreparationBatchSyncAdapter.ts                                       | TypeScript |        121 |         24 |         26 |        171 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/adapters/PreparationWriteOffSyncAdapter.ts                                    | TypeScript |        148 |         26 |         31 |        205 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/adapters/ProductWriteOffSyncAdapter.ts                                        | TypeScript |        152 |         34 |         32 |        218 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/adapters/ScheduleCompletionSyncAdapter.ts                                     | TypeScript |        144 |         30 |         31 |        205 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/adapters/index.ts                                                             | TypeScript |          9 |          4 |          6 |         19 |
| /Users/peaker/dev/kitchen-app/backoffice/src/core/sync/types.ts                                                                      | TypeScript |         11 |          1 |          0 |         12 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/HelpHomeView.vue                                                                   | Vue        |         96 |          3 |         15 |        114 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/HelpLayout.vue                                                                     | Vue        |        197 |          8 |         25 |        230 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/backoffice/BackofficeHelpView.vue                                                  | Vue        |        185 |          5 |         19 |        209 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/backoffice/guides/AccountsGuide.vue                                                | Vue        |        708 |         19 |         50 |        777 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/backoffice/guides/ProductsGuide.vue                                                | Vue        |        541 |         14 |         33 |        588 |
| /Users/peaker/dev/kitchen-app/backoffice/src/help/backoffice/guides/RecipesGuide.vue                                                 | Vue        |        671 |         16 |         37 |        724 |
