"filename", "language", "TypeScript", "Markdown", "XML", "Vue", "SCSS", "MS SQL", "Python", "JSON", "comment", "blank", "total"
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/098_make_discount_events_applied_by_nullable.sql", "MS SQL", 0, 0, 0, 0, 0, 4, 0, 0, 25, 7, 36
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/099_fix_discount_events_insert_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 7, 0, 0, 30, 8, 45
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/100_fix_discount_events_policy_match_orders.sql", "MS SQL", 0, 0, 0, 0, 0, 6, 0, 0, 21, 8, 35
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/101_temp_disable_rls_discount_events.sql", "MS SQL", 0, 0, 0, 0, 0, 1, 0, 0, 17, 5, 23
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/102_enable_rls_with_uid_check.sql", "MS SQL", 0, 0, 0, 0, 0, 7, 0, 0, 21, 8, 36
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/migrations/deprecated/README.md", "Markdown", 0, 66, 0, 0, 0, 0, 0, 0, 0, 34, 100
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/types.gen.ts", "TypeScript", 2708, 0, 0, 0, 0, 0, 0, 0, 2, 10, 2720
"/Users/peaker/dev/kitchen-app/backoffice/src/supabase/types.ts", "TypeScript", 792, 0, 0, 0, 0, 0, 0, 0, 13, 19, 824
"/Users/peaker/dev/kitchen-app/backoffice/src/types/bill.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 1, 4, 34
"/Users/peaker/dev/kitchen-app/backoffice/src/types/common.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
"/Users/peaker/dev/kitchen-app/backoffice/src/types/customer.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/peaker/dev/kitchen-app/backoffice/src/types/index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/peaker/dev/kitchen-app/backoffice/src/types/measurementUnits.ts", "TypeScript", 226, 0, 0, 0, 0, 0, 0, 0, 70, 38, 334
"/Users/peaker/dev/kitchen-app/backoffice/src/types/payment.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 16, 7, 72
"/Users/peaker/dev/kitchen-app/backoffice/src/types/settings.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"/Users/peaker/dev/kitchen-app/backoffice/src/types/tax.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/currency.ts", "TypeScript", 180, 0, 0, 0, 0, 0, 0, 0, 125, 54, 359
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/debugger.ts", "TypeScript", 370, 0, 0, 0, 0, 0, 0, 0, 53, 77, 500
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/errors.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 34, 17, 134
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/formatter.ts", "TypeScript", 96, 0, 0, 0, 0, 0, 0, 0, 40, 25, 161
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/id.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 12, 4, 32
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/quantityFormatter.ts", "TypeScript", 181, 0, 0, 0, 0, 0, 0, 0, 53, 43, 277
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/supabase.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 56, 8, 110
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/time.ts", "TypeScript", 347, 0, 0, 0, 0, 0, 0, 0, 126, 60, 533
